Fecha,Longitud,Latitud,Temperatura,Humedad,eCo2,Aforo,Redes,Señal Detectada
2026-03-25 15:27:22,40.423592,-3.675763,23.42,33.52,400,AFORO BAJO,4,-43
2026-03-25 15:27:30,40.423592,-3.675763,23.43,33.1,400,AFORO BAJO,4,-42
2026-03-25 15:27:38,40.423592,-3.675763,23.43,32.67,400,AFORO BAJO,4,-40
2026-03-25 15:27:46,40.423592,-3.675763,23.43,32.52,420,AFORO BAJO,3,-53
2026-03-25 15:27:55,40.423592,-3.675763,23.44,32.49,425,AFORO BAJO,3,-28
2026-03-25 15:28:02,40.423592,-3.675763,23.42,32.38,430,AFORO BAJO,4,-34
2026-03-25 15:28:11,40.423592,-3.675763,23.53,32.26,435,AFORO BAJO,4,-36
2026-03-25 15:28:19,40.423592,-3.675763,23.57,31.98,430,AFORO BAJO,3,-35
2026-03-25 15:28:26,40.423592,-3.675763,23.52,31.62,570,AFORO BAJO,3,-21
2026-03-25 15:28:34,40.423592,-3.675763,23.46,31.27,510,AFORO BAJO,2,-24
2026-03-25 15:28:42,40.423592,-3.675763,23.41,31.07,480,AFORO BAJO,6,-16
2026-03-25 15:28:50,40.423592,-3.675763,23.38,30.85,470,AFORO BAJO,10,-15
2026-03-25 15:28:58,40.423592,-3.675763,23.52,31.28,565,AFORO BAJO,5,-37
2026-03-25 15:29:06,40.423592,-3.675763,23.88,33.21,820,AFORO MEDIO,3,-32
2026-03-25 15:29:14,40.423592,-3.675763,24.1,34.3,900,AFORO MEDIO,3,-41
2026-03-25 15:29:22,40.423592,-3.675763,24.2,34.21,880,AFORO MEDIO,2,-29
2026-03-25 15:29:30,40.423592,-3.675763,24.31,34.16,890,AFORO MEDIO,4,-26
2026-03-25 15:29:38,40.423592,-3.675763,24.39,34.14,950,AFORO MEDIO,4,-33
2026-03-25 15:29:46,40.423592,-3.675763,24.56,36.34,980,AFORO MEDIO,3,-25
2026-03-25 15:30:18,40.423592,-3.675763,25.2,36.35,900,AFORO MEDIO,3,-23
2026-03-25 15:30:26,40.423592,-3.675763,25.65,35.82,950,AFORO MEDIO,7,-23
2026-03-25 15:30:34,40.423592,-3.675763,26.03,35.23,880,AFORO MEDIO,3,-22
2026-03-25 15:30:42,40.423592,-3.675763,26.38,35.23,920,AFORO MEDIO,2,-29
2026-03-25 15:30:50,40.423592,-3.675763,26.66,34.59,970,AFORO MEDIO,2,-21
2026-03-25 15:30:58,40.423592,-3.675763,26.75,33.29,890,AFORO MEDIO,3,-21
2026-03-25 15:31:07,40.423592,-3.675763,26.53,31.96,910,AFORO MEDIO,3,-40
2026-03-25 15:31:14,40.423592,-3.675763,26.34,30.88,880,AFORO MEDIO,3,-34
2026-03-25 15:31:22,40.423592,-3.675763,26.16,30.08,860,AFORO MEDIO,2,-34
2026-03-25 15:31:30,40.423592,-3.675763,26.02,29.58,990,AFORO MEDIO,3,-30
2026-03-25 15:31:38,40.423592,-3.675763,25.95,29.23,870,AFORO MEDIO,2,-35
2026-03-25 15:31:46,40.423592,-3.675763,25.88,29.04,930,AFORO MEDIO,2,-29
2026-03-25 15:31:55,40.423592,-3.675763,25.88,29.34,1514,AFORO ALTO,3,-40
2026-03-25 15:32:02,40.423592,-3.675763,25.93,30.13,2447,AFORO ALTO,7,-48
2026-03-25 15:32:10,40.423592,-3.675763,26.12,31.56,1329,AFORO ALTO,6,-46
2026-03-25 15:32:18,40.423592,-3.675763,26.17,32.51,1077,AFORO ALTO,4,-34
2026-03-25 15:32:26,40.423592,-3.675763,26.2,32.48,1117,AFORO ALTO,3,-25
2026-03-25 15:32:36,40.423592,-3.675763,26.22,32.3,1700,AFORO ALTO,4,-33
2026-03-25 15:32:44,40.416862,-3.678279,26.26,32.49,1787,AFORO ALTO,5,-23
2026-03-25 15:32:50,40.416862,-3.678279,26.41,33.36,1067,AFORO ALTO,4,-24
2026-03-25 15:32:44,40.416862,-3.678279,26.26,32.49,1787,AFORO ALTO,5,-23
2026-03-25 15:32:50,40.416862,-3.678279,26.41,33.36,1067,AFORO ALTO,4,-24
2026-03-25 15:32:58,40.416862,-3.678279,26.65,35.19,980,AFORO MEDIO,2,-25
2026-03-25 15:33:06,40.416862,-3.678279,26.62,34.33,743,AFORO MEDIO,2,-24
2026-03-25 15:33:14,40.414436,-3.677397,26.47,32.96,817,AFORO MEDIO,2,-25
2026-03-25 15:33:22,40.414436,-3.677397,26.36,31.97,783,AFORO MEDIO,2,-35
2026-03-25 15:33:30,40.414436,-3.677397,26.26,31.2,789,AFORO MEDIO,2,-48
2026-03-25 15:33:38,40.414436,-3.677397,26.19,30.61,878,AFORO MEDIO,2,-46
2026-03-25 15:33:46,40.414436,-3.677397,26.09,30.17,787,AFORO MEDIO,3,-45
2026-03-25 15:33:54,40.414436,-3.677397,25.99,29.93,890,AFORO MEDIO,3,-44
2026-03-25 15:34:02,40.414436,-3.677397,25.96,29.86,987,AFORO MEDIO,3,-50
2026-03-25 15:34:10,40.414436,-3.677397,25.9,29.91,787,AFORO MEDIO,2,-41
2026-03-25 15:34:18,40.414436,-3.677397,25.89,30.08,789,AFORO MEDIO,3,-42
2026-03-25 15:34:26,40.414436,-3.677397,25.88,30.11,879,AFORO MEDIO,4,-44
2026-03-25 15:34:34,40.414436,-3.677397,25.83,30.01,794,AFORO MEDIO,3,-51
2026-03-25 15:34:44,40.414436,-3.677397,25.77,29.99,843,AFORO MEDIO,6,-43
2026-03-25 15:34:44,40.414436,-3.677397,25.77,29.99,656,AFORO BAJO,6,-43
2026-03-25 15:34:50,40.414436,-3.677397,25.77,30.08,567,AFORO BAJO,3,-43
2026-03-25 15:34:59,40.414436,-3.677397,25.77,30.07,563,AFORO BAJO,6,-41
2026-03-25 15:35:06,40.414436,-3.677397,25.74,29.94,532,AFORO BAJO,3,-36
2026-03-25 15:35:14,40.414436,-3.677397,25.88,31.46,523,AFORO BAJO,4,-49
2026-03-25 15:35:22,40.414436,-3.677397,26.17,35.46,456,AFORO BAJO,3,-55
2026-03-25 15:35:30,40.408081,-3.678573,26.43,42.08,496,AFORO BAJO,2,-58
2026-03-25 15:35:38,40.408081,-3.678573,26.36,42.75,532,AFORO BAJO,3,-39
2026-03-25 15:35:46,40.408081,-3.678573,26.25,39.54,612,AFORO BAJO,3,-48
2026-03-25 15:35:54,40.408081,-3.678573,26.11,36.71,634,AFORO BAJO,3,-43
2026-03-25 15:36:02,40.408081,-3.678573,25.92,34.63,539,AFORO BAJO,2,-35
2026-03-25 15:36:10,40.408081,-3.678573,25.88,33.63,553,AFORO BAJO,2,-52
2026-03-25 15:36:18,40.408081,-3.678573,25.75,32.75,408,AFORO BAJO,9,-36
2026-03-25 15:36:32,40.408081,-3.678573,25.64,32.09,434,AFORO BAJO,2,-43
2026-03-25 15:36:33,40.408081,-3.678573,25.64,32.09,467,AFORO BAJO,2,-43
2026-03-25 15:36:34,40.408081,-3.678573,25.52,31.69,434,AFORO BAJO,7,-45
2026-03-25 15:36:42,40.408081,-3.678573,25.43,32.59,456,AFORO BAJO,5,-26
2026-03-25 15:36:50,40.408081,-3.678573,25.42,34.71,489,AFORO BAJO,4,-24
2026-03-25 15:36:58,40.408081,-3.678573,25.35,34.49,490,AFORO BAJO,4,-46
2026-03-25 15:37:06,40.408081,-3.678573,25.51,34.79,547,AFORO BAJO,1,-42
2026-03-25 15:37:14,40.408081,-3.678573,26.13,42.95,752,AFORO MEDIO,2,-39
2026-03-25 15:37:22,40.408081,-3.678573,26.54,49.27,747,AFORO MEDIO,4,-36
2026-03-25 15:37:31,40.408081,-3.678573,26.6,45.27,744,AFORO MEDIO,3,-49
2026-03-25 15:37:38,40.408081,-3.678573,26.66,42.72,743,AFORO MEDIO,2,-50
2026-03-25 15:37:46,40.408081,-3.678573,26.64,41.63,781,AFORO MEDIO,1,-52
2026-03-25 15:37:54,40.408081,-3.678573,26.69,40.1,764,AFORO MEDIO,2,-56
2026-03-25 15:38:02,40.408081,-3.678573,26.75,38.82,809,AFORO MEDIO,6,-55
2026-03-25 15:38:10,40.408081,-3.678573,26.71,36.94,837,AFORO MEDIO,6,-68
2026-03-25 15:38:18,40.408081,-3.678573,26.91,36.58,792,AFORO MEDIO,4,-49
2026-03-25 15:38:26,40.408081,-3.678573,27.14,38.52,854,AFORO MEDIO,2,-51
2026-03-25 15:38:34,40.408081,-3.678573,27.29,38.42,889,AFORO MEDIO,5,-54
2026-03-25 15:38:42,40.408081,-3.678573,27.5,38.54,917,AFORO MEDIO,2,-59
2026-03-25 15:38:50,40.408081,-3.678573,27.56,38.75,944,AFORO MEDIO,2,-49
2026-03-25 15:38:58,40.408081,-3.678573,27.47,37.35,903,AFORO MEDIO,1,-42
2026-03-25 15:39:08,40.408081,-3.678573,27.42,35.26,958,AFORO MEDIO,1,-45
2026-03-25 15:39:08,40.408081,-3.678573,27.42,35.26,972,AFORO MEDIO,1,-45
2026-03-25 15:39:14,40.408081,-3.678573,27.19,33.41,931,AFORO MEDIO,2,-40
2026-03-25 15:39:22,40.408081,-3.678573,26.95,31.75,884,AFORO MEDIO,2,-40
2026-03-25 15:39:30,40.405697,-3.685549,26.73,30.46,947,AFORO MEDIO,2,-35
2026-03-25 15:39:38,40.405697,-3.685549,26.89,29.56,993,AFORO MEDIO,3,-40
2026-03-25 15:39:47,40.405697,-3.685549,27.01,29.15,812,AFORO MEDIO,3,-36
2026-03-25 15:39:56,40.405697,-3.685549,27.2,28.53,748,AFORO MEDIO,3,-32
2026-03-25 15:39:56,40.405697,-3.685549,27.2,28.53,793,AFORO MEDIO,3,-32
2026-03-25 15:40:03,40.405697,-3.685549,27.36,27.99,829,AFORO MEDIO,3,-45
2026-03-25 15:40:10,40.405697,-3.685549,27.41,27.57,764,AFORO MEDIO,4,-35
2026-03-25 15:40:18,40.405697,-3.685549,27.49,27.28,882,AFORO MEDIO,3,-44
2026-03-25 15:40:26,40.405697,-3.685549,27.65,27.33,817,AFORO MEDIO,4,-42
2026-03-25 15:40:34,40.405697,-3.685549,27.64,27.2,758,AFORO MEDIO,6,-40
2026-03-25 15:40:42,40.405697,-3.685549,27.67,27.14,903,AFORO MEDIO,3,-45
2026-03-25 15:40:50,40.405697,-3.685549,27.6,27.42,742,AFORO MEDIO,4,-44
2026-03-25 15:41:01,40.405697,-3.685549,27.69,27.78,831,AFORO MEDIO,2,-43
2026-03-25 15:41:01,40.405697,-3.685549,27.69,27.78,846,AFORO MEDIO,2,-43
2026-03-25 15:41:10,40.405697,-3.685549,27.66,27.65,779,AFORO MEDIO,3,-41
2026-03-25 15:41:10,40.405697,-3.685549,27.66,27.65,792,AFORO MEDIO,3,-41
2026-03-25 15:41:14,40.405697,-3.685549,27.7,27.73,914,AFORO MEDIO,2,-41
2026-03-25 15:41:22,40.405697,-3.685549,27.74,28.27,1161,AFORO ALTO,3,-42
2026-03-25 15:41:30,40.405697,-3.685549,27.76,28.5,1709,AFORO ALTO,2,-37
2026-03-25 15:41:38,40.408661,-3.690902,27.8,28.51,1864,AFORO ALTO,4,-33
2026-03-25 15:41:47,40.408661,-3.690902,27.79,28.47,1641,AFORO ALTO,2,-43
2026-03-25 15:41:48,40.408661,-3.690902,27.79,28.47,1641,AFORO ALTO,2,-43
2026-03-25 15:41:54,40.408661,-3.690902,27.84,28.65,1750,AFORO ALTO,3,-29
2026-03-25 15:42:06,40.408661,-3.690902,27.7,28.76,1678,AFORO ALTO,2,-47
2026-03-25 15:42:06,40.408661,-3.690902,27.7,28.76,1678,AFORO ALTO,2,-47
2026-03-25 15:42:22,40.408661,-3.690902,27.35,29.39,1522,AFORO ALTO,3,-35
2026-03-25 15:42:22,40.408661,-3.690902,27.35,29.39,1522,AFORO ALTO,3,-35
2026-03-25 15:42:22,40.408661,-3.690902,26.8,29.89,1725,AFORO ALTO,2,-38
2026-03-25 15:42:22,40.408661,-3.690902,27.35,29.39,1522,AFORO ALTO,3,-35
2026-03-25 15:42:26,40.408661,-3.690902,26.25,30.01,1187,AFORO ALTO,2,-34
2026-03-25 15:42:36,40.408661,-3.690902,25.79,29.97,1324,AFORO ALTO,2,-40
2026-03-25 15:42:37,40.408661,-3.690902,25.79,29.97,1311,AFORO ALTO,2,-40
2026-03-25 15:42:42,40.408661,-3.690902,25.44,29.82,1456,AFORO ALTO,3,-33
2026-03-25 15:42:55,40.408661,-3.690902,25.15,30.01,1357,AFORO ALTO,4,-34
2026-03-25 15:42:55,40.408661,-3.690902,25.15,30.01,1372,AFORO ALTO,4,-34
2026-03-25 15:42:59,40.408661,-3.690902,24.82,30.39,1124,AFORO ALTO,5,-32
2026-03-25 15:43:07,40.408661,-3.690902,24.51,30.41,1089,AFORO ALTO,3,-35
2026-03-25 15:43:15,40.408661,-3.690902,24.31,31.11,1197,AFORO ALTO,4,-35
2026-03-25 15:43:24,40.408661,-3.690902,24.13,32.23,1234,AFORO ALTO,2,-35
2026-03-25 15:43:31,40.408661,-3.690902,24.04,33.54,1098,AFORO ALTO,2,-41
2026-03-25 15:43:39,40.408661,-3.690902,23.94,34.82,1422,AFORO ALTO,3,-41
2026-03-25 15:43:47,40.408661,-3.690902,23.75,35.19,1184,AFORO ALTO,3,-39
2026-03-25 15:43:55,40.408661,-3.690902,23.64,35.14,1047,AFORO ALTO,1,-29
2026-03-25 15:44:03,40.408661,-3.690902,23.47,34.97,1138,AFORO ALTO,2,-37
2026-03-25 15:44:11,40.408661,-3.690902,23.39,34.86,1014,AFORO ALTO,3,-26
2026-03-25 15:44:19,40.408661,-3.690902,23.29,34.49,1287,AFORO ALTO,2,-27
2026-03-25 15:44:27,40.408661,-3.690902,23.32,34.57,1394,AFORO ALTO,2,-26
2026-03-25 15:44:35,40.408661,-3.690902,23.25,34.42,1027,AFORO ALTO,2,-28
2026-03-25 15:44:47,40.408661,-3.690902,23.18,34.0,1173,AFORO ALTO,3,-26
2026-03-25 15:45:47,40.408661,-3.690902,23.25,32.72,812,AFORO MEDIO,3,-40
2026-03-25 15:45:55,40.408661,-3.690902,23.28,33.05,947,AFORO MEDIO,5,-42
2026-03-25 15:46:03,40.408661,-3.690902,23.38,33.45,783,AFORO MEDIO,6,-39
2026-03-25 15:46:11,40.408661,-3.690902,23.41,33.73,864,AFORO MEDIO,4,-38
2026-03-25 15:46:19,40.408661,-3.690902,23.46,33.42,729,AFORO MEDIO,4,-33
2026-03-25 15:46:27,40.408661,-3.690902,23.67,33.95,901,AFORO MEDIO,4,-54
2026-03-25 15:46:35,40.408661,-3.690902,23.83,34.47,776,AFORO MEDIO,3,-47
2026-03-25 15:46:43,40.408661,-3.690902,24.0,35.17,932,AFORO MEDIO,3,-45
2026-03-25 15:46:52,40.408661,-3.690902,24.04,34.79,815,AFORO MEDIO,7,-28
2026-03-25 15:46:59,40.408661,-3.690902,24.19,35.14,974,AFORO MEDIO,8,-16
2026-03-25 15:47:07,40.408661,-3.690902,24.44,37.54,728,AFORO MEDIO,3,-19
2026-03-25 15:47:15,40.408661,-3.690902,24.59,39.15,889,AFORO MEDIO,4,-33
2026-03-25 15:47:23,40.408661,-3.690902,24.66,40.13,763,AFORO MEDIO,3,-25
2026-03-25 15:47:31,40.408661,-3.690902,25.08,41.62,944,AFORO MEDIO,3,-50
2026-03-25 15:47:39,40.408661,-3.690902,25.37,44.55,817,AFORO MEDIO,5,-26
2026-03-25 15:47:47,40.406242,-3.698581,25.45,45.3,903,AFORO MEDIO,5,-38
2026-03-25 15:47:55,40.406242,-3.698581,25.46,43.58,742,AFORO MEDIO,6,-33
2026-03-25 15:48:04,40.406242,-3.698581,25.47,41.58,711,AFORO MEDIO,7,-36
2026-03-25 15:48:11,40.406242,-3.698581,25.44,39.67,864,AFORO MEDIO,3,-32
2026-03-25 15:48:19,40.406242,-3.698581,25.53,38.32,958,AFORO MEDIO,4,-33
2026-03-25 15:48:27,40.406242,-3.698581,25.71,37.83,799,AFORO MEDIO,6,-35
2026-03-25 15:48:36,40.406242,-3.698581,25.96,38.87,934,AFORO MEDIO,5,-35
2026-03-25 15:48:43,40.406242,-3.698581,26.2,39.47,881,AFORO MEDIO,3,-34
2026-03-25 15:48:51,40.406242,-3.698581,26.25,38.03,764,AFORO MEDIO,4,-30
2026-03-25 15:48:59,40.406242,-3.698581,26.32,36.64,927,AFORO MEDIO,3,-40
2026-03-25 15:49:08,40.406242,-3.698581,26.48,38.73,743,AFORO MEDIO,2,-39
2026-03-25 15:49:15,40.406242,-3.698581,26.39,39.43,812,AFORO MEDIO,3,-26
2026-03-25 15:49:23,40.406242,-3.698581,26.27,36.94,701,AFORO MEDIO,4,-26
2026-03-25 15:49:31,40.406242,-3.698581,26.35,36.32,889,AFORO MEDIO,3,-25
2026-03-25 15:49:39,40.406242,-3.698581,26.2,36.4,734,AFORO MEDIO,2,-26
2026-03-25 15:49:47,40.406242,-3.698581,26.19,35.32,615,AFORO BAJO,3,-24
2026-03-25 15:49:56,40.406242,-3.698581,26.16,34.43,625,AFORO BAJO,2,-25
2026-03-25 15:50:03,40.406242,-3.698581,26.04,33.73,678,AFORO BAJO,2,-41
2026-03-25 15:50:11,40.406242,-3.698581,25.94,32.84,645,AFORO BAJO,6,-35
2026-03-25 15:50:19,40.406242,-3.698581,25.89,32.06,689,AFORO BAJO,2,-44
2026-03-25 15:50:27,40.406242,-3.698581,25.8,31.38,654,AFORO BAJO,9,-37
2026-03-25 15:50:35,40.406242,-3.698581,25.69,30.85,567,AFORO BAJO,2,-43
2026-03-25 15:50:43,40.406242,-3.698581,25.61,30.46,590,AFORO BAJO,6,-35
2026-03-25 15:50:51,40.406242,-3.698581,25.64,31.32,584,AFORO BAJO,2,-38
2026-03-25 15:50:59,40.406242,-3.698581,25.76,34.33,543,AFORO BAJO,3,-44
2026-03-25 15:51:07,40.406242,-3.698581,25.67,33.94,564,AFORO BAJO,2,-33
2026-03-25 15:51:15,40.406242,-3.698581,25.56,33.23,598,AFORO BAJO,3,-35
2026-03-25 15:51:23,40.406242,-3.698581,25.51,32.91,578,AFORO BAJO,4,-36
2026-03-25 15:51:31,40.406242,-3.698581,25.44,33.23,543,AFORO BAJO,3,-37
2026-03-25 15:51:39,40.406242,-3.698581,25.39,33.52,578,AFORO BAJO,8,-27
2026-03-25 15:51:47,40.406242,-3.698581,25.3,32.94,578,AFORO BAJO,4,-54
2026-03-25 15:51:55,40.406242,-3.698581,25.2,32.76,543,AFORO BAJO,2,-35
2026-03-25 15:52:03,40.406242,-3.698581,25.06,32.77,534,AFORO BAJO,2,-43
2026-03-25 15:52:12,40.406242,-3.698581,24.97,32.79,654,AFORO BAJO,5,-33
2026-03-25 15:52:19,40.406242,-3.698581,24.93,33.66,653,AFORO BAJO,3,-24
2026-03-25 15:52:27,40.406242,-3.698581,24.98,34.16,632,AFORO BAJO,4,-24
2026-03-25 15:52:35,40.405556,-3.705385,25.36,40.59,587,AFORO BAJO,3,-34
2026-03-25 15:52:43,40.405556,-3.705385,25.43,43.07,664,AFORO BAJO,2,-42
2026-03-25 15:52:51,40.405556,-3.705385,25.57,45.73,612,AFORO BAJO,5,-37
2026-03-25 15:53:00,40.405556,-3.705385,25.74,47.84,681,AFORO BAJO,2,-41
2026-03-25 15:53:07,40.405556,-3.705385,25.87,50.07,598,AFORO BAJO,2,-31
2026-03-25 15:53:16,40.405556,-3.705385,25.84,49.55,643,AFORO BAJO,5,-26
2026-03-25 15:53:23,40.405556,-3.705385,25.99,51.34,471,AFORO BAJO,4,-31
2026-03-25 15:53:31,40.405556,-3.705385,25.92,51.16,659,AFORO BAJO,3,-33
2026-03-25 15:53:39,40.405556,-3.705385,25.81,48.34,694,AFORO BAJO,4,-34
2026-03-25 15:53:47,40.405556,-3.705385,25.75,44.94,622,AFORO BAJO,6,-21
2026-03-25 15:53:55,40.405556,-3.705385,25.71,42.89,548,AFORO BAJO,4,-22
2026-03-25 15:54:04,40.405556,-3.705385,25.66,40.96,654,AFORO BAJO,7,-21
2026-03-25 15:54:11,40.405556,-3.705385,25.73,40.28,569,AFORO BAJO,4,-21
2026-03-25 15:54:20,40.405556,-3.705385,26.11,41.02,668,AFORO BAJO,3,-21
2026-03-25 15:54:27,40.405556,-3.705385,26.5,41.21,552,AFORO BAJO,3,-22
2026-03-25 15:54:35,40.405556,-3.705385,26.65,41.86,542,AFORO BAJO,3,-26
2026-03-25 15:54:43,40.405556,-3.705385,27.1,42.02,423,AFORO BAJO,2,-24
2026-03-25 15:54:52,40.405556,-3.705385,27.21,40.77,567,AFORO BAJO,2,-24
2026-03-25 15:54:59,40.405556,-3.705385,27.09,39.15,439,AFORO BAJO,2,-23
2026-03-25 15:55:07,40.405556,-3.705385,26.91,36.67,547,AFORO BAJO,2,-41
2026-03-25 15:55:15,40.405556,-3.705385,26.91,34.52,675,AFORO BAJO,3,-26
2026-03-25 15:55:23,40.405556,-3.705385,27.38,34.94,589,AFORO BAJO,6,-18
2026-03-25 15:55:31,40.407173,-3.712836,27.87,34.13,675,AFORO BAJO,6,-31
2026-03-25 15:55:40,40.407173,-3.712836,28.3,34.37,500,AFORO BAJO,4,-39
2026-03-25 15:55:47,40.407173,-3.712836,28.13,34.72,663,AFORO BAJO,7,-34
2026-03-25 15:55:55,40.407173,-3.712836,28.33,33.14,543,AFORO BAJO,4,-34
2026-03-25 15:56:04,40.407173,-3.712836,28.43,31.84,642,AFORO BAJO,8,-33
2026-03-25 15:56:11,40.407173,-3.712836,28.59,31.67,681,AFORO BAJO,9,-22
2026-03-25 15:56:20,40.407173,-3.712836,28.71,30.6,540,AFORO BAJO,6,-27
2026-03-25 15:56:28,40.407173,-3.712836,28.67,29.37,654,AFORO BAJO,11,-26
2026-03-25 15:56:36,40.407173,-3.712836,28.5,28.42,642,AFORO BAJO,14,-46
2026-03-25 15:56:44,40.407173,-3.712836,28.3,27.79,687,AFORO BAJO,16,-23
2026-03-25 15:56:51,40.407173,-3.712836,28.19,27.33,654,AFORO BAJO,9,-32
2026-03-25 15:57:00,40.407173,-3.712836,27.68,26.83,543,AFORO BAJO,10,-45
2026-03-25 15:57:08,40.407173,-3.712836,27.14,26.5,689,AFORO BAJO,4,-37
2026-03-25 15:57:16,40.407173,-3.712836,27.17,26.6,654,AFORO BAJO,5,-23
2026-03-25 15:57:23,40.407173,-3.712836,27.37,27.08,567,AFORO BAJO,5,-22
2026-03-25 15:57:32,40.41048,-3.717699,27.51,27.36,583,AFORO BAJO,4,-23
2026-03-25 15:57:40,40.41048,-3.717699,27.39,27.5,698,AFORO BAJO,4,-22
2026-03-25 15:57:47,40.41048,-3.717699,27.28,27.58,592,AFORO BAJO,5,-26
2026-03-25 15:57:55,40.41048,-3.717699,27.29,27.74,643,AFORO BAJO,4,-65
2026-03-25 15:58:04,40.41048,-3.717699,27.42,27.87,635,AFORO BAJO,9,-48
2026-03-25 15:58:11,40.41048,-3.717699,27.34,27.74,786,AFORO MEDIO,7,-48
2026-03-25 15:58:20,40.41048,-3.717699,27.22,28.05,819,AFORO MEDIO,3,-38
2026-03-25 15:58:27,40.41048,-3.717699,27.17,30.18,744,AFORO MEDIO,3,-33
2026-03-25 15:58:36,40.41048,-3.717699,27.06,30.72,781,AFORO MEDIO,3,-36
2026-03-25 15:58:44,40.41048,-3.717699,26.95,30.26,729,AFORO MEDIO,4,-33
2026-03-25 15:58:52,40.41048,-3.717699,26.86,29.86,764,AFORO MEDIO,3,-26
2026-03-25 15:58:59,40.41048,-3.717699,26.72,29.86,817,AFORO MEDIO,3,-32
2026-03-25 15:59:08,40.41048,-3.717699,26.77,32.36,903,AFORO MEDIO,2,-33
2026-03-25 15:59:16,40.41048,-3.717699,26.81,34.74,742,AFORO MEDIO,4,-23
2026-03-25 15:59:24,40.41048,-3.717699,26.82,34.69,889,AFORO MEDIO,1,-40
2026-03-25 15:59:31,40.41048,-3.717699,26.78,34.29,701,AFORO MEDIO,4,-25
2026-03-25 15:59:40,40.41048,-3.717699,26.77,34.18,934,AFORO MEDIO,3,-31
2026-03-25 15:59:49,40.41048,-3.717699,27.15,35.51,763,AFORO MEDIO,8,-25
2026-03-25 15:59:56,40.41048,-3.717699,27.06,35.3,927,AFORO MEDIO,4,-45
2026-03-25 16:00:04,40.41048,-3.717699,26.9,34.72,744,AFORO MEDIO,2,-35
2026-03-25 16:00:11,40.41048,-3.717699,26.79,34.33,812,AFORO MEDIO,2,-34
2026-03-25 16:00:20,40.41048,-3.717699,26.68,33.78,734,AFORO MEDIO,5,-22
2026-03-25 16:00:28,40.41048,-3.717699,26.53,33.08,889,AFORO MEDIO,3,-34
2026-03-25 16:00:36,40.41048,-3.717699,26.35,32.15,711,AFORO MEDIO,4,-18
2026-03-25 16:00:43,40.41048,-3.717699,26.39,32.39,958,AFORO MEDIO,4,-19
2026-03-25 16:00:52,40.41048,-3.717699,26.45,33.91,743,AFORO MEDIO,3,-19
2026-03-25 16:01:00,40.41048,-3.717699,26.53,34.57,987,AFORO MEDIO,4,-16
2026-03-25 16:01:08,40.41048,-3.717699,26.67,35.94,864,AFORO MEDIO,5,-15
2026-03-25 16:01:16,40.41048,-3.717699,26.86,37.09,728,AFORO MEDIO,2,-19
2026-03-25 16:01:23,40.41048,-3.717699,27.42,37.63,945,AFORO MEDIO,2,-14
2026-03-25 16:01:31,40.41048,-3.717699,27.38,37.37,880,AFORO MEDIO,2,-19
2026-03-25 16:01:40,40.41048,-3.717699,27.3,36.34,805,AFORO MEDIO,2,-13
2026-03-25 16:01:48,40.41048,-3.717699,27.17,35.34,822,AFORO MEDIO,2,-14
2026-03-25 16:01:56,40.41048,-3.717699,27.11,34.43,711,AFORO MEDIO,2,-14
2026-03-25 16:02:04,40.41048,-3.717699,27.11,34.16,764,AFORO MEDIO,2,-15
2026-03-25 16:02:12,40.41048,-3.717699,27.11,33.97,818,AFORO MEDIO,2,-14
2026-03-25 16:02:19,40.41048,-3.717699,26.92,33.39,734,AFORO MEDIO,3,-15
2026-03-25 16:02:28,40.41048,-3.717699,26.91,32.97,889,AFORO MEDIO,1,-34
2026-03-25 16:02:35,40.417305,-3.722903,27.14,32.28,698,AFORO BAJO,2,-21
2026-03-25 16:02:44,40.417305,-3.722903,26.99,32.45,625,AFORO BAJO,3,-25
2026-03-25 16:02:51,40.417305,-3.722903,27.02,36.96,612,AFORO BAJO,3,-23
2026-03-25 16:02:59,40.417305,-3.722903,26.91,37.23,589,AFORO BAJO,4,-31
2026-03-25 16:03:07,40.417305,-3.722903,26.68,35.18,597,AFORO BAJO,3,-21
2026-03-25 16:03:15,40.417305,-3.722903,26.85,37.42,634,AFORO BAJO,4,-35
2026-03-25 16:03:24,40.417305,-3.722903,26.56,38.75,689,AFORO BAJO,4,-51
2026-03-25 16:03:32,40.417305,-3.722903,26.67,36.54,578,AFORO BAJO,4,-33
2026-03-25 16:03:40,40.417305,-3.722903,26.35,34.6,532,AFORO BAJO,4,-36
2026-03-25 16:03:48,40.417305,-3.722903,26.09,33.26,587,AFORO BAJO,2,-38
2026-03-25 16:04:00,40.417305,-3.722903,25.74,32.36,623,AFORO BAJO,4,-44
2026-03-25 16:04:00,40.417305,-3.722903,25.74,32.36,573,AFORO BAJO,4,-44
2026-03-25 16:04:00,40.417305,-3.722903,25.74,32.36,423,AFORO BAJO,4,-44
2026-03-25 16:04:00,40.417305,-3.722903,25.74,32.36,489,AFORO BAJO,4,-44
2026-03-25 16:04:01,40.417305,-3.722903,25.74,32.36,623,AFORO BAJO,4,-44
2026-03-25 16:04:04,40.417305,-3.722903,25.52,31.71,632,AFORO BAJO,6,-47
2026-03-25 16:04:12,40.417305,-3.722903,25.24,31.15,621,AFORO BAJO,6,-40
2026-03-25 16:04:20,40.417305,-3.722903,24.98,30.9,623,AFORO BAJO,8,-41
2026-03-25 16:04:28,40.417305,-3.722903,24.82,30.85,632,AFORO BAJO,6,-38
